name	group	status	full_length	truncated	gtex_brain_region
TCGA.32.2616.01A.01R.1850.01.1	GBM	truncated	1.40352580271435	64.1001123310933	NA
TCGA.12.0821.01A.01R.1849.01.1	GBM	truncated	2.80981747451998	20.7354401958685	NA
TCGA.06.0158.01A.01R.1849.01.1	GBM	truncated	3.65445658597069	88.9308056001269	NA
TCGA.12.3653.01A.01R.1849.01.1	GBM	truncated	0.145032825536598	10.3381565581624	NA
TCGA.27.2523.01A.01R.1850.01.1	GBM	truncated	0.806570299879736	9.92259531399949	NA
TCGA.27.2524.01A.01R.1850.01.1	GBM	truncated	0.286679330880218	10.3189684474884	NA
TCGA.76.4929.01A.01R.1850.01.1	GBM	truncated	2.97488228257286	271.929622861178	NA
TCGA.14.0817.01A.01R.1849.01.1	GBM	truncated	0.329685769615774	5.66388142519507	NA
TCGA.26.5134.01A.01R.1850.01.1	GBM	truncated	3.53509101000353	51.6396667619322	NA
TCGA.19.5960.01A.11R.1850.01.1	GBM	truncated	6.69010657000485	149.422613184192	NA
TCGA.28.5215.01A.01R.1850.01.1	GBM	truncated	4.56988000403527	146.021146510819	NA
TCGA.19.2619.01A.01R.1850.01.1	GBM	truncated	3.71720371210372	54.5100772057373	NA
TCGA.14.1034.01A.01R.1849.01.1	GBM	truncated	2.15192223386216	85.9289844783661	NA
TCGA.14.1034.02B.01R.2005.01.1	GBM	truncated	8.50575708536973	90.6945252671443	NA
TCGA.15.1444.01A.02R.1850.01.1	GBM	truncated	5.90357825365882	196.480404991661	NA
TCGA.06.5856.01A.01R.1849.01.1	GBM	truncated	2.0335483908081	51.6872588358719	NA
TCGA.32.4213.01A.01R.1850.01.1	GBM	truncated	0.23072509996508	5.82969680309619	NA
TCGA.06.0646.01A.01R.1849.01.1	GBM	truncated	5.32291922564764	88.63803082228	NA
TCGA.19.2620.01A.01R.1850.01.1	GBM	truncated	1.91197434240431	49.8699050654589	NA
TCGA.06.0138.01A.02R.1849.01.1	GBM	truncated	0.828570444134022	6.50111459696776	NA
TCGA.41.4097.01A.01R.1850.01.1	GBM	truncated	5.54767343327593	174.966370028059	NA
TCGA.28.5204.01A.01R.1850.01.1	GBM	truncated	0.591898452473719	7.24383093442892	NA
TCGA.32.2634.01A.01R.1850.01.1	GBM	truncated	7.19154612552992	140.485692874624	NA
TCGA.76.4926.01B.01R.1850.01.1	GBM	truncated	3.32545092969134	136.301072125232	NA
TCGA.32.1970.01A.01R.1850.01.1	GBM	truncated	3.78244114993767	69.830181040279	NA
TCGA.06.0152.02A.01R.2005.01.1	GBM	truncated	3.76508121691199	41.7585794933542	NA
TCGA.15.0742.01A.01R.1850.01.1	GBM	truncated	0.661316729894457	6.59050558109148	NA
TCGA.06.0645.01A.01R.1849.01.1	GBM	truncated	1.01334224343873	10.0619477524421	NA
TCGA.27.2528.01A.01R.1850.01.1	GBM	truncated	0.999693326502349	17.9607386202621	NA
TCGA.14.0789.01A.01R.1849.01.1	GBM	truncated	1.71331445249424	57.5787304276276	NA
TCGA.08.0386.01A.01R.1849.01.1	GBM	truncated	6.27284314405938	144.879219140948	NA
TCGA.02.0055.01A.01R.1849.01.1	GBM	truncated	0.819345237431223	5.7210882208905	NA
TCGA.27.1830.01A.01R.1850.01.1	GBM	truncated	1.97592948305229	58.0845835077064	NA
TCGA.06.0184.01A.01R.1849.01.1	GBM	truncated	1.26918456579997	27.5632175375754	NA
TCGA.12.3652.01A.01R.1849.01.1	GBM	truncated	0.56998574720573	9.20416760615294	NA
TCGA.06.0187.01A.01R.1849.01.1	GBM	truncated	2.42708734361622	51.7331621807194	NA
TCGA.14.1823.01A.01R.1849.01.1	GBM	truncated	1.06690310372756	10.1754657768402	NA
TCGA.02.2486.01A.01R.1849.01.1	GBM	truncated	0.585297945385708	14.1534161351635	NA
TCGA.19.1390.01A.01R.1850.01.1	GBM	truncated	3.12003295764159	34.498660911151	NA
TCGA.06.0221.02A.11R.2005.01.1	GBM	truncated	22.9412562654794	169.563433455337	NA
TCGA.32.1980.01A.01R.1850.01.1	GBM	truncated	3.97512419752228	31.4518118724889	NA
TCGA.06.0747.01A.01R.1849.01.1	GBM	truncated	1.00548772206089	8.00412470592208	NA
TCGA.06.0156.01A.03R.1849.01.1	GBM	truncated	3.46627044727033	83.2267060323381	NA
TCGA.06.0649.01B.01R.1849.01.1	GBM	truncated	0.949504557658064	84.8208424568951	NA
TCGA.28.5209.01A.01R.1850.01.1	GBM	truncated	0.538999095453172	11.9402936152098	NA
TCGA.28.5208.01A.01R.1850.01.1	GBM	truncated	0.579057196471627	12.3020338958326	NA
TCGA.06.0686.01A.01R.1849.01.1	GBM	truncated	1.31101609766328	10.6767423002267	NA
TCGA.76.4927.01A.01R.1850.01.1	GBM	truncated	0.888767805474845	18.1191586498654	NA
TCGA.28.5207.01A.01R.1850.01.1	GBM	truncated	4.03624272769631	119.171034641039	NA
TCGA.06.0211.01B.01R.1849.01.1	GBM	truncated	1.72840732931427	2.85024141036651	NA
TCGA.06.2558.01A.01R.1849.01.1	GBM	truncated	5.23879448820184	84.8398193935614	NA
TCGA.14.1402.02A.01R.2005.01.1	GBM	truncated	1.50766267192969	8.40689305591713	NA
TCGA.06.0644.01A.02R.1849.01.1	GBM	truncated	4.4738811312426e-85	15.0099238801233	NA
TCGA.06.2562.01A.01R.1849.01.1	GBM	truncated	1.9548738216465	24.0939584431003	NA
TCGA.06.2570.01A.01R.1849.01.1	GBM	truncated	3.02107237881644	70.6830039601607	NA
TCGA.26.5132.01A.01R.1850.01.1	GBM	truncated	1.48504314111998	34.6542641313559	NA
TCGA.12.5299.01A.02R.1849.01.1	GBM	truncated	1.04294519267942	21.1303399581925	NA
TCGA.06.0743.01A.01R.1849.01.1	GBM	truncated	0.91900691761815	6.53556492685909	NA
TCGA.41.2572.01A.01R.1850.01.1	GBM	truncated	0.549619837251998	3.41416689863876	NA
TCGA.06.0744.01A.01R.1849.01.1	GBM	truncated	0.518794368700458	5.46531362685075	NA
TCGA.06.0130.01A.01R.1849.01.1	GBM	truncated	0.23730051343897	1.67712420955585	NA
TCGA.06.0749.01A.01R.1849.01.1	GBM	truncated	1.30726089234641	8.70341344375469	NA
TCGA.06.1804.01A.01R.1849.01.1	GBM	truncated	6.32643020334403	242.636543905097	NA
TCGA.19.2629.01A.01R.1850.01.1	GBM	truncated	1.3911531061928	36.1475688382135	NA
TCGA.06.5414.01A.01R.1849.01.1	GBM	truncated	1.27685846846567	25.0140063670051	NA
TCGA.06.0168.01A.01R.1849.01.1	GBM	truncated	2.14338748041624	43.0039458655315	NA
TCGA.19.4065.02A.11R.2005.01.1	GBM	truncated	1.24209935613901	10.4531976742106	NA
TCGA.06.2569.01A.01R.1849.01.1	GBM	truncated	0.543580004253358	6.94408723450521	NA
TCGA.14.0736.02A.01R.2005.01.1	GBM	truncated	0.939798821395005	19.3037060648494	NA
TCGA.26.5133.01A.01R.1850.01.1	GBM	truncated	1.97003620081984	129.766714148856	NA
TCGA.19.0957.02A.11R.2005.01.1	GBM	truncated	6.25410348608305	78.6500193261008	NA
TCGA.06.0190.02A.01R.2005.01.1	GBM	truncated	0.1536218987478	12.0128726100279	NA
TCGA.32.2632.01A.01R.1850.01.1	GBM	truncated	2.80962024703373	46.7668958930832	NA
TCGA.76.4925.01A.01R.1850.01.1	GBM	truncated	0.821308866990734	17.0789306913002	NA
TCGA.19.4065.01A.01R.2005.01.1	GBM	truncated	0.5558020905069	12.6222703959818	NA
TCGA.06.0745.01A.01R.1849.01.1	GBM	truncated	0.809093441398266	4.91426410125654	NA
TCGA.27.2519.01A.01R.1850.01.1	GBM	truncated	0.683391733269837	28.1991531637393	NA
TCGA.14.0790.01B.01R.1849.01.1	GBM	truncated	1.35419742413492	35.5566611087534	NA
TCGA.14.1829.01A.01R.1850.01.1	GBM	truncated	1.44985406068755	17.2120643495188	NA
TCGA.28.2514.01A.02R.1850.01.1	GBM	truncated	13.1986483685513	89.2512355810777	NA
TCGA.06.0878.01A.01R.1849.01.1	GBM	truncated	1.46493594156927	30.2730499664889	NA
TCGA.06.5859.01A.01R.1849.01.1	GBM	truncated	5.59264585130416	187.941598242731	NA
TCGA.19.2624.01A.01R.1850.01.1	GBM	truncated	0.993535180081669	3.87963944093298	NA
TCGA.76.4931.01A.01R.1850.01.1	GBM	truncated	2.24785569577447	35.1681353374086	NA
TCGA.06.0211.02A.02R.2005.01.1	GBM	truncated	0.688542212504113	4.3878913216211	NA
TCGA.06.5416.01A.01R.1849.01.1	GBM	truncated	6.00839354328331	16.1425517935971	NA
TCGA.27.1837.01A.01R.1850.01.1	GBM	truncated	1.2524194289137	16.8346449326333	NA
TCGA.06.0132.01A.02R.1849.01.1	GBM	truncated	2.39071485171539	13.090030683734	NA
TCGA.06.5858.01A.01R.1849.01.1	GBM	truncated	2.45209379416839	37.2950964557169	NA
TCGA.27.2521.01A.01R.1850.01.1	GBM	truncated	0.817084716380814	25.1700933848245	NA
TCGA.32.2638.01A.01R.1850.01.1	GBM	truncated	1.06237003538369	18.2520992774438	NA
TCGA.28.2510.01A.01R.1850.01.1	GBM	truncated	7.72840551306235	44.0190062629567	NA
TCGA.26.1442.01A.01R.1850.01.1	GBM	truncated	5.83149678619537	72.2380074835349	NA
TCGA.06.5410.01A.01R.1849.01.1	GBM	truncated	1.95139394323311	10.5137373541273	NA
TCGA.41.5651.01A.01R.1850.01.1	GBM	truncated	2.84229991083565	26.5407117204606	NA
TCGA.06.2564.01A.01R.1849.01.1	GBM	truncated	1.14715665430342	12.8680665634598	NA
TCGA.06.0882.01A.01R.1849.01.1	GBM	truncated	3.59069099531041	61.8468976731439	NA
TCGA.12.0619.01A.01R.1849.01.1	GBM	truncated	0.494694419035802	11.6701434333242	NA
TCGA.14.0781.01B.01R.1849.01.1	GBM	truncated	1.12029828793807	21.9238129180977	NA
TCGA.06.5408.01A.01R.1849.01.1	GBM	truncated	1.17068338570518	30.0059103258702	NA
TCGA.41.2571.01A.01R.1850.01.1	GBM	truncated	2.98219135672458	16.7250388391464	NA
TCGA.06.0129.01A.01R.1849.01.1	GBM	truncated	8.12714900368022	144.313208539284	NA
TCGA.19.2625.01A.01R.1850.01.1	GBM	truncated	1.22528893261565	11.0721409335646	NA
TCGA.06.2565.01A.01R.1849.01.1	GBM	truncated	0.715532955225825	9.50427984637337	NA
TCGA.02.2485.01A.01R.1849.01.1	GBM	truncated	1.84284810853049	31.5710561626609	NA
TCGA.06.0210.01A.01R.1849.01.1	GBM	truncated	0.643518564272827	7.27430276532859	NA
TCGA.06.0210.02A.01R.2005.01.1	GBM	truncated	1.27479328323195	14.58195965492	NA
TCGA.02.0047.01A.01R.1849.01.1	GBM	truncated	7.37774003219045	203.287878671895	NA
TCGA.06.0750.01A.01R.1849.01.1	GBM	truncated	0.384253659807253	6.45637616560528	NA
TCGA.32.1982.01A.01R.1850.01.1	GBM	truncated	0.643227043195053	7.24032326701939	NA
TCGA.E1.5319.01A.01R.1896.07.1	LGG	truncated	13.4362290791055	155.76211081772	NA
TCGA.HT.7693.01A.11R.2256.07.1	LGG	truncated	6.86968254541374	139.272553329536	NA
TCGA.HT.8108.01A.11R.2404.07.1	LGG	truncated	13.0036893159934	266.251853001681	NA
TCGA.S9.A7J2.01A.11R.A34F.07.1	LGG	truncated	14.7036341489552	257.548584558696	NA
TCGA.FG.A6J3.01A.11R.A31N.07.1	LGG	truncated	0.210140852947007	1.2762217673307	NA
TCGA.FG.6688.01A.11R.1896.07.1	LGG	truncated	4.21364350481325	81.066609194514	NA
TCGA.S9.A6TX.01A.21R.A32Q.07.1	LGG	truncated	6.43799607453942	48.5063890033958	NA
TCGA.VM.A8C8.01A.11R.A36H.07.1	LGG	truncated	5.84938146059211	54.0946309326348	NA
TCGA.HT.A74L.01A.11R.A32Q.07.1	LGG	truncated	18.1079703072402	222.527917254833	NA
TCGA.HT.A74K.01A.11R.A32Q.07.1	LGG	truncated	0.643197630179938	2.19738451056883	NA
TCGA.S9.A7QY.01A.11R.A34F.07.1	LGG	truncated	5.22774575877798	51.4933124560228	NA
TCGA.DB.A4XA.01A.11R.A26U.07.1	LGG	truncated	4.82157242382983	36.7448950341928	NA
TCGA.HT.A4DV.01A.11R.A26U.07.1	LGG	truncated	3.59449515910756	21.8858460162495	NA
TCGA.WY.A85A.01A.21R.A36H.07.1	LGG	truncated	4.39266006610508	181.870526031768	NA
TCGA.E1.5311.01A.01R.1470.07.1	LGG	truncated	27.4355376909523	221.079820878347	NA
TCGA.E1.A7YI.01A.11R.A34F.07.1	LGG	truncated	1.0830681914415	8.93575346172028	NA
TCGA.E1.5305.01A.01R.1896.07.1	LGG	truncated	15.6852716573613	347.055454493389	NA
TCGA.F6.A8O4.01A.11R.A36H.07.1	LGG	truncated	4.65488942756823	159.664817621522	NA
TCGA.HT.8113.01A.11R.2404.07.1	LGG	truncated	28.6234208732856	122.994785622276	NA
TCGA.DH.A66G.01A.21R.A31N.07.1	LGG	truncated	21.7960568105166	273.120411227258	NA
TCGA.HT.7620.01A.11R.2256.07.1	LGG	truncated	11.1563016472906	102.459691229908	NA
TCGA.P5.A731.01A.11R.A32Q.07.1	LGG	truncated	3.89462782187181	87.421808846702	NA
TCGA.HT.7480.01A.11R.2090.07.1	LGG	truncated	12.4704620738932	204.125492175816	NA
TCGA.HT.7689.01A.11R.2256.07.1	LGG	truncated	7.80509995359097	257.538318713768	NA
TCGA.HT.8109.01A.11R.2404.07.1	LGG	truncated	29.1508907025024	221.757581610599	NA
TCGA.E1.A7YE.01A.11R.A34F.07.1	LGG	truncated	7.1362013936595	154.622410019101	NA
TCGA.S9.A7R1.01A.12R.A34R.07.1	LGG	truncated	14.9545291819277	80.7876679319376	NA
TCGA.FG.A710.01A.12R.A33Z.07.1	LGG	truncated	5.12924543218402	91.6557191995581	NA
TCGA.S9.A7J0.01A.11R.A34F.07.1	LGG	truncated	2.83167183640947	25.4904184315912	NA
TCGA.DU.A6S6.01A.21R.A32Q.07.1	LGG	truncated	16.6869998544517	220.419174899671	NA
TCGA.DU.6392.01A.11R.1708.07.1	LGG	truncated	6.18682005182363	26.4144237453078	NA
TCGA.QH.A6CU.01A.11R.A31N.07.1	LGG	truncated	1.22214501258969	8.80143685409955	NA
TCGA.HW.7486.01A.11R.2027.07.1	LGG	truncated	14.4991074593823	112.282627624548	NA
TCGA.FG.7634.01A.11R.2090.07.1	LGG	truncated	11.7506739624858	172.505612815062	NA
TCGA.DU.8163.01A.11R.2256.07.1	LGG	truncated	12.403830671846	345.07114759081	NA
TCGA.DU.6404.01A.11R.1708.07.1	LGG	truncated	14.1815750032587	321.025070700988	NA
TCGA.DU.6407.02B.11R.A36H.07.1	LGG	truncated	1.52847441200185	17.7617210660296	NA
TCGA.DU.6407.01A.13R.1708.07.1	LGG	truncated	4.88525318576548	324.571780178336	NA
TCGA.P5.A735.01A.11R.A32Q.07.1	LGG	truncated	3.79210366988552	98.340725456625	NA
TCGA.HT.8010.01A.11R.2403.07.1	LGG	truncated	13.5928835329943	211.34265279259	NA
TCGA.P5.A5F1.01A.11R.A28M.07.1	LGG	truncated	2.57602389482515	35.8817745165509	NA
TCGA.VM.A8CF.01A.11R.A36H.07.1	LGG	truncated	0.421694611394559	1.43753708292634	NA
TCGA.DU.6542.01A.11R.1896.07.1	LGG	truncated	19.7733058623432	321.653369178861	NA
TCGA.FG.7638.01B.12R.2090.07.1	LGG	truncated	8.43701500226446	147.311922636911	NA
TCGA.VW.A8FI.01A.11R.A36H.07.1	LGG	truncated	0.216446498628508	8.37128019923506	NA
TCGA.DH.5143.01A.01R.1470.07.1	LGG	truncated	9.8126377745272	280.251558149778	NA
TCGA.DU.A7TI.01A.11R.A33Z.07.1	LGG	truncated	16.1043029296872	294.925052056756	NA
TCGA.CS.5393.01A.01R.1470.07.1	LGG	truncated	7.45599669978467	221.644867201777	NA
TCGA.DU.7011.01A.11R.2027.07.1	LGG	truncated	5.52803924470389	117.363956555314	NA
TCGA.TM.A84Q.01A.11R.A36H.07.1	LGG	truncated	1.85788102651392	51.8127472702062	NA
TCGA.DB.5281.01A.01R.1470.07.1	LGG	truncated	30.7548614140928	288.249778256108	NA
TCGA.S9.A6WI.01A.21R.A33Z.07.1	LGG	truncated	12.7995571908135	24.2016404963642	NA
TCGA.HT.7605.01A.11R.2090.07.1	LGG	truncated	15.8718790274301	139.300605902413	NA
TCGA.FG.A6J1.01A.11R.A31N.07.1	LGG	truncated	0.728902305801244	7.27496990997224	NA
TCGA.DB.5270.01A.02R.1470.07.1	LGG	truncated	19.6343516498698	115.344739370273	NA
TCGA.S9.A6WQ.01A.12R.A34F.07.1	LGG	truncated	3.13739876765685	53.7714504015792	NA
TCGA.HT.8106.01A.11R.2404.07.1	LGG	truncated	4.69402277589589	93.9554327704443	NA
TCGA.HT.7608.01A.11R.2090.07.1	LGG	truncated	8.16179047968558	201.886127583688	NA
TCGA.E1.A7YU.01A.11R.A34R.07.1	LGG	truncated	2.84716569956086	76.8892695196129	NA
TCGA.W9.A837.01A.11R.A36H.07.1	LGG	truncated	19.9441296116956	208.167698341185	NA
TCGA.TM.A7C5.01A.11R.A32Q.07.1	LGG	truncated	9.37786332687148	31.8176280874933	NA
TCGA.DU.A5TS.01A.11R.A28M.07.1	LGG	truncated	1.03366575572714	13.0800412632613	NA
TCGA.QH.A6CW.01A.11R.A32Q.07.1	LGG	truncated	7.81586370553695	190.62427168635	NA
TCGA.S9.A6WO.01A.21R.A34F.07.1	LGG	truncated	4.10278234238558	203.388829528634	NA
TCGA.IK.7675.01A.11R.2090.07.1	LGG	truncated	5.71723595465369	302.167505848586	NA
TCGA.HT.7601.01A.11R.2090.07.1	LGG	truncated	8.11215722264607	131.387060616176	NA
TCGA.P5.A5ET.01A.11R.A27Q.07.1	LGG	truncated	3.01830809657925	57.6350083358608	NA
TCGA.S9.A6U1.01A.21R.A33Z.07.1	LGG	truncated	5.27139686262363	217.188860813044	NA
TCGA.HT.7472.01A.11R.2027.07.1	LGG	truncated	7.94121288337635	273.944767992202	NA
TCGA.HT.7880.01A.11R.2403.07.1	LGG	truncated	11.8876336873376	134.661426146852	NA
TCGA.E1.A7Z3.01A.11R.A34R.07.1	LGG	truncated	14.4923836210041	181.139653531232	NA
TCGA.P5.A77X.01A.11R.A32Q.07.1	LGG	truncated	5.12259626351449	70.5910728550325	NA
TCGA.FG.A6IZ.01A.11R.A31N.07.1	LGG	truncated	0.937686283322604	7.87387154236152	NA
TCGA.DU.6396.01A.11R.1708.07.1	LGG	truncated	3.10133583553725	55.0004380642832	NA
TCGA.CS.4938.01B.11R.1896.07.1	LGG	truncated	6.56768712018861	247.828146289334	NA
TCGA.KT.A74X.01A.11R.A32Q.07.1	LGG	truncated	4.68044144655344	72.823425533575	NA
TCGA.P5.A5EX.01A.12R.A28M.07.1	LGG	truncated	4.5937522017894	96.5223388258324	NA
TCGA.VM.A8CH.01A.12R.A36H.07.1	LGG	truncated	2.76304833554149	104.877601915783	NA
TCGA.HT.7476.01A.11R.2027.07.1	LGG	truncated	6.28606789335093	58.4904660367672	NA
TCGA.QH.A6X9.01A.12R.A32Q.07.1	LGG	truncated	12.370909001099	158.671652910742	NA
TCGA.P5.A5EZ.01A.11R.A27Q.07.1	LGG	truncated	4.23282336329399	15.8621930685913	NA
TCGA.HT.7609.01A.11R.2090.07.1	LGG	truncated	4.68287116998005	153.309752270907	NA
TCGA.RY.A843.01A.11R.A36H.07.1	LGG	truncated	9.39913433417752	130.229139551777	NA
TCGA.S9.A7IS.01A.11R.A34F.07.1	LGG	truncated	1.27546250886477	14.284727377022	NA
TCGA.TQ.A8XE.02A.11R.A36H.07.1	LGG	truncated	8.48811394163892	165.533148194076	NA
TCGA.S9.A6U0.01A.12R.A32Q.07.1	LGG	truncated	0.105337705448424	56.5625623577976	NA
TCGA.FG.7643.01A.11R.2090.07.1	LGG	truncated	16.1969134227568	82.0986640329391	NA
TCGA.DB.5274.01A.01R.1470.07.1	LGG	truncated	0.00448451359221526	0.217862055755811	NA
TCGA.TQ.A7RG.01A.11R.A33Z.07.1	LGG	truncated	7.47116247733073	168.848215712749	NA
TCGA.QH.A6X5.01A.12R.A32Q.07.1	LGG	truncated	4.19664781079014	69.941003723945	NA
TCGA.DU.6403.01A.11R.1708.07.1	LGG	truncated	6.41959999622139	43.6896107581382	NA
TCGA.HW.7493.01A.11R.2027.07.1	LGG	truncated	23.208349613203	398.917515606573	NA
TCGA.RY.A847.01A.11R.A36H.07.1	LGG	truncated	8.39385741812867	60.1095701775045	NA
TCGA.DU.8166.01A.11R.2256.07.1	LGG	truncated	21.5609858159099	524.19197862882	NA
TCGA.VM.A8CA.01A.11R.A36H.07.1	LGG	truncated	1.03592492352776	7.11730714503251	NA
TCGA.HT.7855.01A.11R.2403.07.1	LGG	truncated	8.00478987114832	206.411627679619	NA
TCGA.S9.A89Z.01A.11R.A36H.07.1	LGG	truncated	3.2825269434025	53.6152963045815	NA
TCGA.DB.A4XG.01A.11R.A27Q.07.1	LGG	truncated	13.8538788410139	120.432223467339	NA
TCGA.DH.A7UT.01A.12R.A34F.07.1	LGG	truncated	3.17556605319208	60.3488069360575	NA
TCGA.CS.5395.01A.01R.1470.07.1	LGG	truncated	20.6324115702888	819.488767054219	NA
TCGA.HT.A616.01A.11R.A29R.07.1	LGG	truncated	8.02738285803193	103.016093253879	NA
TCGA.FG.8181.01A.11R.2256.07.1	LGG	truncated	25.778608258161	35.4745486300778	NA
TCGA.HT.7611.01A.11R.2403.07.1	LGG	truncated	8.6077020567972	432.159057632658	NA
TCGA.HT.8018.01A.11R.2404.07.1	LGG	truncated	20.4623702069447	139.956066346092	NA
TCGA.FG.A60K.01A.11R.A29R.07.1	LGG	truncated	4.21969825180481	155.318205155097	NA
TCGA.HT.7856.01A.11R.2403.07.1	LGG	truncated	22.5908833409601	185.019501951291	NA
TCGA.FG.5963.01A.11R.1708.07.1	LGG	truncated	3.32635761585998	53.7692378424111	NA
TCGA.FG.5963.02A.12R.A29R.07.1	LGG	truncated	0.47861564673306	6.53556814111308	NA
TCGA.DU.5851.01A.13R.1896.07.1	LGG	truncated	20.1462476533715	250.94066993552	NA
